Gene	LFC	p.value	FDR	B
ENSG00000008283	0.987136735176776	4.39267154430107e-79	3.54598594156239e-78	Inf
ENSG00000008294	-0.297691362785296	1.50746071899532e-27	3.45893887868393e-27	Inf
ENSG00000008300	0.904075731084674	6.6933026315131e-28	1.55130283888744e-27	Inf
ENSG00000008311	-1.10205101048096	1.70620757981989e-68	1.03589129657354e-67	Inf
ENSG00000008323	-1.03175299694032	2.05620897451116e-45	7.19225923080583e-45	Inf
ENSG00000008324	0.237183358238146	1.97294366970584e-19	3.76137864532697e-19	Inf
ENSG00000008382	0.373330031666666	2.42144705872835e-34	6.49037494963595e-34	Inf
ENSG00000008394	-1.24674104359281	3.82894991088592e-24	8.16684659743041e-24	Inf
ENSG00000008405	0.309740920956713	3.72613480882095e-11	5.77802391502833e-11	23.5743745259115
ENSG00000008441	-0.805987472868188	2.16263275830409e-46	7.69846201271359e-46	Inf
ENSG00000008513	0.809746510918453	2.79198263527124e-39	8.44361819116506e-39	Inf
ENSG00000008516	0.0628273583805824	0.528182448443385	0.545960069564461	-0.184360693729818
ENSG00000008710	-0.499123306630167	1.08572256612844e-52	4.5287459429807e-52	Inf
ENSG00000008735	1.6678384454233	3.67960618109776e-63	1.95372780136496e-62	Inf
ENSG00000008838	0.236612507569814	1.38917325758693e-11	2.17795642659372e-11	24.5500483676906
ENSG00000008853	-0.0368376064440145	0.285239006942138	0.302568661522939	0.835095837434727
ENSG00000008869	0.332173904322881	9.03865667718396e-37	2.56068735066668e-36	Inf
ENSG00000008952	-0.410135745401734	3.21427450560248e-32	8.21660718567306e-32	Inf
ENSG00000008988	-0.669968335755487	4.87505319222612e-46	1.72395602013879e-45	Inf
ENSG00000009307	-0.937557367284557	1.5287096940255e-75	1.10909995545489e-74	Inf
ENSG00000009335	0.325178475084132	2.05928777078671e-34	5.53297404758991e-34	Inf
ENSG00000009413	-0.882611207079826	2.07551618583599e-73	1.42239684061506e-72	Inf
ENSG00000009694	-2.1696302217984	3.29086266773418e-63	1.75053091704464e-62	Inf
ENSG00000009724	-1.29644867323319	5.69654052574671e-67	3.31931270409251e-66	Inf
ENSG00000009780	-0.507595903849727	5.35599607503607e-58	2.52763896935351e-57	Inf
ENSG00000009790	0.140323681999698	2.81970801798299e-05	3.64885595460758e-05	10.218475294376
ENSG00000009830	0.17630614821366	7.16939816469928e-09	1.04019515873955e-08	18.3812723809471
ENSG00000009844	0.336748957757128	2.84993437066297e-32	7.29571101538306e-32	Inf
ENSG00000009954	0.383612911582027	5.4963357758683e-44	1.8639635431096e-43	Inf
ENSG00000010017	0.580092250978366	1.05059662067491e-51	4.26545174969108e-51	Inf
ENSG00000010030	0.914502949985498	5.21909423445973e-47	1.88852924873925e-46	Inf
ENSG00000010072	0.163156467483459	5.50380999697926e-08	7.78406741218271e-08	16.3686016608256
ENSG00000010165	0.593496101684033	3.97556298983076e-87	3.9197751168127e-86	Inf
ENSG00000010219	0.1694916040996	3.83552264514836e-05	4.93601447193718e-05	9.91631788509303
ENSG00000010244	0.219849620642859	9.79735770429189e-16	1.71243757290087e-15	34.0287503685749
ENSG00000010256	0.0986866498989657	7.3307999897129e-06	9.69358661164851e-06	11.5440363715525
ENSG00000010270	0.105754556865074	0.000341158374944838	0.000423420195416874	7.76672199234039
ENSG00000010278	0.899061594911948	7.48330017097141e-69	4.56632743147724e-68	Inf
ENSG00000010292	0.120101870838646	1.31407869498673e-06	1.77856508614531e-06	13.2397018715985
ENSG00000010295	-0.623230558076722	1.63515605121951e-89	1.7338643725532e-88	Inf
ENSG00000010310	0.41990058159067	1.01298646514783e-07	1.42252508941008e-07	15.7656619839206
ENSG00000010318	-0.235354042022521	4.67298597786215e-11	7.23310865614125e-11	23.3497663591395
ENSG00000010319	-2.26519624944613	1.61404841038275e-151	1.74341318596119e-149	Inf
ENSG00000010322	-0.333208130401547	3.81302493433032e-34	1.01788496679264e-33	Inf
ENSG00000010327	-0.844018103111206	4.40334852719994e-67	2.57615467189539e-66	Inf
ENSG00000010361	0.242752377385102	5.84969500405833e-10	8.74945597692882e-10	20.8568594472632
ENSG00000010404	-0.23848944158062	7.75876771197693e-19	1.45844680341758e-18	Inf
ENSG00000010539	0.261632987110632	5.82184710728004e-19	1.09863644107916e-18	Inf
ENSG00000010610	-0.129016076518704	3.1509615765985e-06	4.21389798204626e-06	12.3771182382714
ENSG00000010626	0.52710173323559	1.40833256998684e-38	4.17794745193473e-38	Inf
ENSG00000010671	0.229989122555864	5.99851485952969e-12	9.48258017440288e-12	25.3815703925651
ENSG00000010704	-0.40271051456112	1.27256953222717e-15	2.2178412293144e-15	33.7410682961231
ENSG00000010803	-0.126022309610189	2.53069660815635e-05	3.28043190994581e-05	10.3249175665243
ENSG00000010810	-0.91812696220998	1.74466013178534e-101	2.55848133206292e-100	Inf
ENSG00000010818	-0.544521788853565	5.36292567787344e-28	1.24595483565875e-27	Inf
ENSG00000010932	-1.98302326402806	5.47877413075958e-57	2.52306003081814e-56	Inf
ENSG00000011007	-0.27022362775958	6.37269946562251e-26	1.41188507677055e-25	Inf
ENSG00000011009	0.418691673190064	9.65526341765652e-49	3.62893489242172e-48	Inf
ENSG00000011021	-0.773066724264465	2.62206078087837e-97	3.44702159331822e-96	Inf
ENSG00000011028	-0.0810801973420787	0.0327305623197217	0.0369995438156554	3.25914830224808
ENSG00000011052	0.97758944051443	5.29185852479148e-24	1.12539465600693e-23	Inf
ENSG00000011105	0.570862468726289	2.09381808657095e-45	7.32203986108431e-45	Inf
ENSG00000011114	-0.153111164253528	7.40692739500438e-09	1.0744424445309e-08	18.3488788609436
ENSG00000011132	0.257342813886145	3.01303928500387e-25	6.58374556327687e-25	Inf
