Gene	LFC	p.value	FDR	B
ENSG00000011638	-0.361573669466835	2.74880200515085e-13	4.48901728788824e-13	28.4320583000359
ENSG00000012048	1.06530653243544	3.48438722374998e-23	7.24820647837844e-23	Inf
ENSG00000012061	0.199846864171842	1.19806226496357e-08	1.72837169571242e-08	17.8735009809144
ENSG00000012171	-2.00436754123443	3.75431063564338e-65	2.1937784473275e-64	Inf
ENSG00000012174	-0.0715421355505123	0.0906806963807806	0.100237696610311	2.19458628952113
ENSG00000012211	0.244073005091399	1.92608901439957e-09	2.83603381428477e-09	19.6808592889092
ENSG00000012223	-1.65017799325911	3.88646489012549e-20	7.52645073851703e-20	Inf
ENSG00000012232	0.301262939091613	1.00391747900581e-11	1.57173624566036e-11	24.8762580599412
ENSG00000012660	-1.58924165807562	1.47909951238279e-78	1.2548936894624e-77	Inf
ENSG00000012779	0.106983595351322	0.0641752731084665	0.0716888865456467	2.56103119194057
ENSG00000012822	-1.67634920181241	7.68612000631512e-173	6.90986962555311e-171	Inf
ENSG00000012963	-0.324104745475922	8.03867971911714e-22	1.62095082550155e-21	Inf
ENSG00000012983	0.283403233794032	1.5405616959242e-12	2.46523935730313e-12	26.7287278019484
ENSG00000013016	-0.662880105138728	3.53740035436441e-32	9.04599518181457e-32	Inf
ENSG00000013275	0.914925570057908	2.86926401460511e-60	1.46800025971702e-59	Inf
ENSG00000013288	-0.631529209875312	3.52245114946885e-46	1.26920482791666e-45	Inf
ENSG00000013297	-3.47744443029035	5.17269284663224e-110	1.02701723267702e-108	Inf
ENSG00000013306	0.729631069747441	3.36688225750697e-72	2.39118026472796e-71	Inf
ENSG00000013364	-0.113323027980312	0.0024465102417293	0.00294770575533088	5.82377606246472
ENSG00000013374	0.116279098895957	0.00143618463353711	0.00174714802501129	6.34802184437765
ENSG00000013375	0.596210734246509	1.15042291182773e-32	2.97715380400404e-32	Inf
ENSG00000013392	-0.48316609835552	3.59972943486555e-25	7.82437060222917e-25	Inf
ENSG00000013441	-1.21546964788145	4.67138100839807e-90	5.37468749726182e-89	Inf
